PolicyId,PrimeCommercialePred
90168490.101a,188.0230249205562
90120963.101a,178.61908744833443
90132678.100a,188.73921845373007
90126492.102c,310.2195750409549
50100131.102a,715.8020162109992
90173896.100a,230.8382849017405
90127125.104a,180.2105901698552
90194530.100a,224.90601082914267
90154187.100b,397.32252747598733
90113657.101b,492.4349180408462
90131540.100c,487.9585475320148
90157482.101a,242.83060165890944
90145153.100a,258.11744826255676
80100290.10b,580.9852812565072
90134663.100b,300.4149231415599
90145980.100c,298.750630936372
90112580.100b,345.72071291647154
80200174.101a,607.4150129267308
90162713.100a,277.79848228296447
90153751.100b,287.3529243606832
90104277.101a,615.6966071763858
90113771.100a,330.21182236357197
90128157.101a,288.61359098066833
90166798.100a,585.8676602868753
90119646.101a,351.90340082874013
90155193.100a,308.76051264680166
90124762.101a,306.5243326568069
90104492.101a,471.11275759181007
90150738.100c,508.3434101975671
90175758.102a,419.44071916221264
90130895.100c,455.6891446851898
90108897.101b,209.40773127239882
90164530.100a,398.912616650142
90156703.100a,202.37099323513766
90147263.100a,189.7201269851196
90141327.100a,471.9994732943136
70201513.100a,319.00936593308097
90105099.100a,233.0364106308388
1010730.100a,290.5059037555318
30100054.101a,185.5605893175932
90155802.103a,197.46306124393607
90103733.10b,209.8252737476425
90106661.100a,255.4251008278543
90120359.101a,385.5729634984453
90108376.100b,287.20721373925346
90145892.100a,898.711336544788
90120757.101a,426.8646560585672
90131428.100c,329.24992250869866
90104527.101b,251.11153564751407
90183181.100a,590.2730750220633
90149357.100a,496.0717031597502
90151532.100b,304.60402780050674
90146056.100a,278.6972035323527
90146662.100a,249.72461075790955
90133223.102b,194.30681183991686
1003114.100b,372.2579321214889
90134728.100a,312.7310698531065
90100232.100a,449.7210515770475
90125966.101c,375.4566267424402
90159850.100b,662.9950343801897
90126098.101a,370.1318836285158
90119184.101a,378.7072618959393
20200602.101b,289.63195799675475
90166071.100b,292.6454826621253
90145711.100c,433.1916213211477
80100049.10a,281.6206175416971
90113644.101a,247.37502250756685
90151927.100b,551.9826869004444
90106404.100c,667.1143865574455
60200208.10a,417.9986835498683
1005479.100b,289.8264997303139
90110359.100a,209.05131097853308
90154832.100a,304.5208705814212
70207517.101b,410.61887489554266
90108472.101a,293.14922078674806
90151249.100a,400.40931773256773
90153795.100b,448.6110173221112
90164475.100b,402.49856776855995
90134075.100b,212.99664015488858
90166932.100a,511.5521567948832
90156084.100a,299.67048762273606
90151299.100b,419.5768212185838
90188984.101a,185.13922056560716
90154523.101a,474.9203695148643
90119357.101a,485.6768717073966
90169939.100b,811.751902789218
90178872.102c,465.8150711986627
90104145.10a,164.838938271265
90157974.100a,389.74932160137064
90132002.101b,729.0254756194046
90103648.100a,553.4333009169815
90178836.100a,384.99823707232724
90135258.100a,701.3828997477805
90137552.100c,540.7874682228493
90152006.100a,330.8312883194598
90172213.100a,312.3850710558751
90112548.101a,647.7541156698113
90138974.100b,471.75462146431823
90111574.101a,572.7738944347036
90144855.101b,470.32593223712536
90178327.100a,689.0091290894078
1005716.100c,314.83029982132746
90105765.10c,648.176063568436
90179387.100a,473.5315734238904
90133263.100a,795.764957476497
90155176.100b,603.1922291779423
90187416.100a,270.45236300622645
1000419.101a,394.05740094110973
90157313.100a,461.0260430741224
90105789.101a,516.9169977896179
90158832.100b,349.0266109291974
90157900.100b,217.80258772774553
90148196.100c,408.3116911955862
90167720.100b,532.3402510920846
90158965.101b,271.14747798637654
90111751.101a,392.8781149095834
90156079.101a,210.67004973190842
50200596.101h,677.6532402385658
90111853.101b,780.172427309313
90104264.103a,333.3226803443561
90186876.100a,404.3188614132195
90161334.101a,197.61657634787684
90185776.100b,852.4964499580605
90148007.100b,735.188924545226
90167664.100a,355.75254813199444
90127887.101a,165.54942408348697
90146123.101b,356.8879384848404
90139023.100a,439.84660830860395
90139452.100b,284.32029186243744
80200108.101a,306.61423258977203
90158829.100a,369.66289418167355
90100065.10a,397.6913760401634
1003228.100b,563.9086960478841
1001619.100a,326.89414151682195
90119458.101b,312.3055166120899
90163368.100c,472.49534412305303
90134295.100c,346.08643383551913
1002385.101c,318.2283287394
90149241.100a,421.4722795974074
90194160.100c,457.3455617908417
90112567.101a,686.8231443293045
90166075.100a,562.1739457302116
90108758.10a,449.82081860759104
90165661.101b,235.40594066734516
90157680.101a,220.05082846823402
90155830.100d,336.32624160501734
90145496.100a,298.86898121560506
90133559.100a,727.2424107573703
90126352.101c,424.2555775821662
1002733.100a,377.2480910770776
90161638.101b,189.53204040863332
90131746.100b,174.3522872127216
90181500.100a,424.53941729894893
90104902.101a,327.29717163942405
90111247.10a,245.68743083569444
90151374.100c,490.28122497840883
90180851.100b,398.2291038146226
90194105.100a,554.0133635066877
90190020.100b,856.4705249629665
90133004.100a,539.1907684401539
90116476.101a,269.5023804490426
10100142.101a,370.6694839502086
90160812.100b,397.40163017639736
90134377.100a,380.4845593081218
90181492.100b,325.36178554175893
90100040.100a,513.2778834105911
90179441.100b,369.44774128613193
90180365.100a,663.215888272352
90117992.101c,684.630907789807
90131486.100a,811.8940308519793
90105308.100a,588.558775409102
20100009.10a,334.03601862879384
90158121.101a,270.76190209317986
1007609.102a,396.4451922882482
90157498.100a,207.5164191048111
90149167.100a,657.8790882513346
20200300.10a,508.14482789780493
90111535.100a,441.30771800409286
90192904.100b,543.2616217597991
90194842.100b,381.21225600420877
80100247.10c,320.1904384935789
90191809.100c,498.83820121257855
90126091.100a,520.2478628716873
90132227.100a,651.387023146328
90147845.100b,340.47133409567044
90179616.100a,287.19672584874036
90182631.100a,568.0698727841718
90132805.100a,303.9584003287785
90148879.100c,186.5838519833264
90122983.101a,614.6104580978606
90112512.101a,553.2855971979652
90135241.100b,241.45312831201434
90188004.100a,574.3431503608656
90182299.101b,280.46679595609106
90173162.100b,543.5111832555345
90158392.100a,620.5036614462302
90132775.100a,734.6091115554161
90108723.101a,151.17626648509824
90189436.100b,336.4078763857677
90160324.100b,484.5077900185466
90194670.100a,409.16858780631924
90115231.102a,287.90388215202483
90156272.101a,508.4100815366257
1001619.100b,305.3596217081191
90148438.100b,906.0499999999998
90191096.100a,436.7675812586019
10200139.100a,243.15937584431836
90132392.100a,319.76309223573924
90172108.100c,521.5773949540303
90132929.100a,164.61787321363573
70200718.100a,434.30460090357195
90156860.102a,243.04390403439098
90164892.100a,633.9480193692481
90186158.100a,457.12464599664855
90178168.100a,312.83989404262735
50100019.103a,318.6145716407478
90140597.101b,420.6593780945259
90153129.100a,207.78669412108115
90157842.100a,493.7592361199268
90110838.100a,231.9589629376226
90112630.102a,438.79242671302364
90161558.100a,372.30392844542115
90145335.100e,861.5414716969775
90180413.100a,223.97703874072818
90108851.101b,432.65446633635327
90182294.100a,344.2269533362101
90159541.100b,569.4825796033034
1003161.100a,652.7131751740545
90111263.101a,478.92115093664864
90160507.100b,239.50578859797443
90150394.101a,291.7951109376015
90167925.101b,467.8280541675402
90182202.100a,638.1725719166257
90148366.100c,361.4491381467625
90172960.100b,599.5962882113897
90116483.101b,358.58423355660085
90175994.100c,793.2570841527245
90182576.101b,590.4792866902548
90154112.100b,351.921776625675
90148617.100b,548.7691250684987
90161590.101a,258.7453334962741
90164510.101a,209.00069759887046
90105507.101a,368.7409081443395
90106110.101a,366.6606973261055
90113770.102a,384.21270706999104
90190332.100a,479.8200889715671
90149057.100c,414.6342166809585
90108729.101a,270.3315833371691
90171982.100b,455.6944325990085
90167620.100a,686.8279758496913
80200109.101a,370.6174195507699
90108782.101b,339.1727175745559
90145140.100a,307.2917303193637
90149121.100a,489.04499948367305
90171858.101b,652.1554188562757
90113790.101a,302.7164464212593
20200005.100b,507.9112661209764
90172859.100b,284.11215609060326
90158854.100b,238.96123942281167
90103785.10b,120.30930200468566
90186957.102a,898.9571912775294
90153503.101a,143.21518297438678
90125752.100a,305.874356895957
90181921.102a,410.54684196523107
90132710.100d,175.85187230415767
90146203.100a,160.72816207444498
90156721.100b,258.7135531758946
90147403.100a,338.7754021893942
90157051.100a,338.5766024710172
1005327.100c,387.2367261513162
1007418.101a,906.0499999999998
40100186.101a,359.2619084938913
90132640.100a,236.28864182111974
90127466.102b,314.685860414721
90157691.100a,401.9331361398293
90115230.102a,391.5557958225113
90155193.100b,287.2028897978691
90144850.100a,428.4632188250153
90172747.100a,340.1893024110348
90105733.10a,307.4639812970131
90182067.100c,538.2729225979609
90185502.100a,265.9973045524504
90161562.100b,529.766675158979
90159900.100a,440.1677498466527
20100432.100b,260.35660876924584
90106324.101a,462.64126952105937
90168491.101a,576.6106044182135
90104588.101a,309.4039008381455
90173956.100b,454.6743792216432
90151906.100a,414.29936358292025
90185853.100a,600.4823505751699
90180001.100a,336.2774351477706
90126978.102a,259.0618961628599
90126480.101b,445.67126210797824
90154177.100b,221.0714857056506
90110937.100b,443.6695578896164
90178872.102b,428.27667026645406
90182429.100a,560.7599261069976
90176540.100c,224.8784935914995
90156496.100c,410.51398219722125
90131344.100c,527.7042223807749
90106282.10a,563.414719305938
90152279.100a,516.3562121799977
90168939.100c,572.6984139581281
90166199.100b,591.5062930198259
90164502.100a,426.04714289433394
1007684.100a,739.3609553250215
90108379.101a,206.24319752906155
90192797.100a,486.9507604658799
90178884.101a,366.23172972571905
90111580.101b,514.0201668977446
90183917.100a,353.305142261772
90133402.100c,287.3194478155085
90148370.100b,333.7742446593332
90156336.101b,109.25304023009333
90194727.100b,856.784405208105
90151002.100c,514.7170621501049
90157453.102a,550.264151473083
90111141.101a,501.66765221425027
90148994.100b,906.0499999999998
90155940.100b,906.0499999999998
1006809.100a,319.0232501100805
90162763.100b,524.0010657121097
90108433.100b,845.8210235795955
90134955.100a,355.67963800526167
90104512.100a,450.8718212014021
90145478.101b,196.46398214072363
90115231.103a,519.7519463545007
1009508.100a,261.4544744036747
90146333.100b,261.1562184762913
90152859.101a,428.5469433504799
90113960.101a,390.7878529899237
90167208.101c,470.06939357995026
90152219.100a,616.1128589660959
90103577.10a,469.97714334226174
90190826.100a,706.0891715720453
90152186.100a,268.63027982017053
90149548.101a,340.7041234019848
90159364.100b,136.90012644170693
90133346.101a,272.6043371960066
90167834.100b,405.6687043794328
90129663.100a,368.43634335986997
90134899.100b,662.996010061356
90191217.101a,390.7031838826431
90145886.100c,222.1616632971809
90120954.102a,222.01996090050596
90181297.100b,647.0168922189903
90189816.100a,628.3511046587325
90180064.100b,574.2995871961938
90115953.101a,385.485182897476
90135418.100a,453.6237657499609
90126498.100b,661.1708514347193
90112139.101a,223.38749445539912
90131673.100a,864.450570814152
90160842.100a,295.21589589082976
90103477.10a,524.8190254886193
90157395.100a,199.5323993577105
90121262.101a,609.6388493104644
90190008.100a,201.37862366307812
90181961.101a,280.591254790581
90151803.100a,513.7304029823139
90128254.101c,397.29624244032993
90113374.101a,432.9072429364525
90164891.100b,346.8541525128392
90178329.100a,270.684213928396
70203117.101a,348.967795376624
90145427.101a,213.26063046428115
90182255.100c,662.293510484821
90146657.100a,323.0170896561724
90159774.100b,237.5317602876412
90108552.100a,249.99236164508352
90144612.100a,571.4815679495381
90154854.101a,412.5496082240508
90124862.103a,257.9857180130009
80200199.100a,532.1948333732913
90145748.100a,412.4713364322429
90124796.103a,460.0312234428599
90113348.101b,323.60409994855695
90134166.100a,309.1361206526373
90105407.101b,330.6011052623716
90125074.101b,628.8574547756431
90152265.100b,291.3081748313606
1005547.100a,861.7840862759995
90160090.100a,264.35826777170104
90104678.101a,774.676062885481
90179308.101a,488.4548976057778
90152825.100a,316.22651562780936
90109631.100a,488.6428090409656
90176817.100a,450.92253060426935
90157495.101a,511.98848098005107
40200569.101a,399.37732220377904
90147831.100a,509.02774511427566
90112231.100a,447.2613737796492
90166711.100a,338.9181982591562
90144855.101d,470.32593223712536
90170650.100c,300.60468359799245
90126768.101b,192.5752650502449
90111547.101a,277.76343392353516
90146074.100b,621.5567848628327
90109186.100c,554.4976175706672
90145355.101b,439.86065906417724
90158815.100a,339.0442032929262
90125752.100b,293.8027684558626
90157362.100c,586.7615183281224
90149445.100a,339.5110458026814
90189409.100c,439.3934585577842
90174114.100b,268.2821618064808
90147298.100a,428.1591099298945
90148493.101a,295.14782026348047
90133296.101b,232.3807975731536
90138979.100a,307.9967155559564
90145686.101a,398.0490316065593
90172878.100a,491.11001825758683
30200147.100b,432.902866560001
90125996.100b,225.83126172502887
90149811.100a,287.2692076379048
90162976.100a,299.68464472591455
90168195.100a,328.3976782861661
90145589.100a,906.0499999999998
90153403.100b,434.35935529686014
90129375.101a,258.2246237021936
90144613.100a,337.9039876953082
90140602.100b,297.60850931296204
90149433.100a,505.11537842788607
90186133.100a,727.7452674764056
90116849.102a,302.2122322298968
90134966.100a,478.23806992738326
90167755.100a,353.54999470498257
90106280.101a,408.2761557021468
90103554.100a,488.1173377957558
90105284.101b,409.8275924388378
90129379.101b,280.78556491172435
90107339.101a,425.211131557873
90134592.100b,305.90898344092375
90153279.101b,177.95158224209763
70203313.100a,611.6852200490493
90100940.100b,610.0029551451682
90128174.101b,552.0875860146944
90145824.101c,615.3729451488168
857.10b,330.40729869133634
90108741.101a,294.4463083241427
90137571.101a,236.4456475080894
90135382.101a,565.2160302303874
90114742.101a,687.0765830003666
90133054.100a,263.5202807193503
90110142.101a,427.95425794271915
90113361.101a,168.03790354295805
1005160.100a,194.12825714380222
90153013.100a,369.9501158464175
90105460.100b,563.9328545131106
90126111.100a,348.44675205921124
90116663.101a,334.6957691591702
90145163.100a,295.0327931366138
90132426.101a,240.79858203871623
90148107.100a,723.8976033907707
90170549.100b,194.13396468579856
90150249.100a,368.9443253744025
1001916.100a,304.2938728539351
90134862.100a,800.4926069235416
90132794.100a,282.7535471553767
90130071.101b,467.79201195936065
